14	175	5
14	176	4
14	177	5
14	178	5
14	179	5
14	180	5
14	181	4
14	182	5
14	183	5
15	184	4
15	185	5
15	186	5
15	187	4
16	188	4
16	189	5
16	190	4
16	191	5
16	192	4
16	193	5
16	194	5
17	195	4
17	196	5
17	197	5
17	198	5
17	199	5
17	200	5
17	201	4
18	202	5
18	203	5
18	204	5
18	205	5
18	206	5
18	207	4
19	208	5
19	209	4
19	210	4
19	211	5
19	212	4
19	213	4
19	214	5
19	215	5
19	216	4
19	217	4
19	218	5
19	219	4
19	220	4
20	221	5
20	222	5
20	223	5
20	224	4
20	225	5
20	226	4
20	227	4
20	228	5
20	229	5
21	230	4
21	231	4
21	232	5
21	233	5
21	234	5
21	235	4
21	236	4
22	237	4
22	238	5
22	239	4
23	240	5
23	241	4
23	242	5
23	243	5
23	244	5
23	245	4
23	246	4
23	247	5
23	248	4
23	249	4
23	250	4
23	251	4
24	252	4
24	253	5
24	254	5
24	255	4
25	256	5
25	257	4
25	258	4
25	259	5
25	260	5
25	261	4
25	262	4
25	263	4
25	264	5
25	265	5
26	266	4
27	267	5
27	268	4
27	269	4
27	270	5
28	271	5
28	272	5
28	273	5
28	274	5
28	275	5
28	276	5
28	277	4
29	278	5
29	279	5
29	280	5
29	281	4
29	282	4
29	283	4
30	284	4
30	285	5
30	286	5
30	287	5
30	288	5
30	289	4
30	290	5
30	291	4
31	292	4
31	293	4
31	294	5
31	295	4
31	296	5
31	297	4
32	298	5
32	299	5
32	300	4
33	301	5
33	302	4
33	303	4
33	304	5
33	305	4
34	306	4
34	307	5
34	308	4
34	309	5
34	310	4
34	311	5
34	312	5
34	313	4
34	314	5
34	315	5
34	316	5
34	317	4
34	318	5
36	319	4
36	320	5
36	321	5
36	322	5
36	323	4
36	324	5
36	325	4
36	326	5
36	327	5
36	328	4
37	329	5
37	330	5
37	331	5
37	332	5
37	333	4
37	334	4
37	335	5
37	336	4
37	337	5
37	338	4
37	339	4
37	340	5
37	341	5
37	342	4
37	343	5
37	344	4
37	345	5
38	346	4
38	347	5
38	348	5
38	349	5
38	350	4
38	351	5
39	352	4
39	353	4
39	354	5
39	355	5
40	356	5
40	357	4
40	358	4
40	359	4
40	360	5
40	361	5
41	362	5
42	363	4
42	364	5
42	365	4
42	366	4
42	367	5
42	368	5
42	369	5
42	370	5
42	371	5
42	372	4
43	373	4
43	374	5
43	375	4
43	376	5
44	377	4
44	378	4
45	379	4
45	380	5
45	381	4
46	382	4
46	383	5
46	384	5
46	385	4
46	386	5
47	387	4
47	388	5
47	389	5
47	390	4
47	391	5
47	392	5
48	393	5
48	394	5
48	395	5
49	396	5
49	397	4
49	398	4
49	399	4
49	400	5
49	401	5
49	402	4
49	403	5
50	404	5
51	405	4
51	406	4
51	407	4
51	408	5
51	409	5
51	410	4
52	411	4
52	412	5
52	413	4
52	414	4
52	415	5
52	416	4
52	417	5
52	418	4
52	419	5
52	420	5
52	421	4
52	422	5
52	423	4
52	424	5
52	425	5
52	426	4
53	427	5
53	428	4
53	429	5
53	430	4
54	431	4
54	432	4
55	433	4
55	434	5
55	435	5
55	436	4
55	437	4
56	438	5
56	439	4
56	440	5
56	441	4
56	442	4
56	443	5
56	444	4
56	445	5
56	446	4
56	447	5
56	448	4
57	449	4
57	450	4
57	451	5
57	452	5
57	453	5
57	454	5
57	455	5
57	456	5
57	457	4
57	458	4
57	459	5
57	460	5
57	461	4
57	462	4
57	463	4
57	464	5
57	465	5
58	466	5
58	467	4
58	468	4
58	469	5
58	470	4
58	471	5
58	472	4
58	473	4
59	474	5
59	475	5
59	476	5
59	477	5
59	478	4
59	479	4
60	480	4
60	481	4
61	482	5
61	483	5
61	484	4
61	485	4
61	486	4
61	487	5
61	488	4
61	489	5
61	490	4
61	491	5
61	492	5
62	493	4
62	494	5
62	495	4
63	496	4
63	497	5
63	498	4
63	499	5
63	500	4
63	501	4
63	502	4
63	503	4
121	504	5
188	505	4
808	506	4
64	507	5
65	508	5
65	509	5
65	510	4
65	511	5
65	512	5
65	513	5
65	514	4
65	515	4
65	516	4
65	517	5
65	518	4
65	519	5
65	520	5
65	521	4
66	522	5
66	523	5
66	524	5
66	525	4
66	526	5
66	527	4
66	528	5
66	529	4
66	530	4
67	531	5
67	532	4
67	533	5
67	534	5
67	535	4
67	536	4
67	537	4
68	538	5
68	539	4
68	540	5
69	541	5
69	542	4
69	543	5
69	544	5
69	545	4
69	546	5
70	547	4
70	548	4
70	549	5
70	550	4
70	551	4
70	552	5
70	553	4
70	554	5
70	555	4
70	556	4
70	557	5
70	558	5
70	559	5
71	560	4
71	561	5
72	562	4
72	563	4
72	564	5
72	565	5
72	566	4
73	567	4
73	568	4
73	569	4
73	570	5
73	571	5
73	572	5
73	573	5
74	574	4
74	575	5
74	576	4
74	577	5
74	578	5
74	579	4
74	580	5
74	581	5
74	582	5
75	583	5
75	584	5
76	585	4
76	586	5
76	587	4
76	588	4
76	589	5
77	590	4
77	591	4
77	592	5
77	593	4
77	594	4
77	595	4
77	596	5
77	597	5
77	598	4
77	599	4
77	600	4
77	601	4
77	602	4
77	603	4
77	604	4
77	605	4
77	606	4
78	607	5
78	608	4
78	609	5
78	610	5
78	611	5
78	612	5
78	613	5
78	614	4
78	615	5
78	616	5
78	617	5
78	618	5
78	619	5
78	620	4
78	621	5
79	622	5
79	623	5
79	624	5
79	625	4
79	626	4
79	627	5
79	628	5
79	629	4
79	630	5
79	631	4
79	632	4
79	633	5
79	634	5
79	635	4
79	636	4
79	637	4
79	638	4
79	639	5
79	640	5
79	641	4
79	642	4
79	643	5
79	644	4
79	645	4
79	646	4
80	647	5
81	648	5
81	649	4
81	650	5
81	651	5
81	652	4
81	653	4
81	654	4
81	655	5
81	656	5
82	657	4
82	658	5
82	659	5
83	660	4
83	661	5
83	662	5
84	663	5
84	664	4
84	665	5
84	666	4
84	667	4
84	668	5
84	669	5
84	670	5
85	671	4
86	672	4
86	673	4
86	674	4
86	675	5
87	676	5
87	677	4
87	678	4
87	679	5
87	680	4
87	681	4
87	682	4
87	683	4
87	684	5
87	685	5
87	686	5
87	687	5
87	688	5
87	689	5
88	690	5
88	691	5
88	692	4
88	693	4
220	694	4
89	695	5
89	696	5
89	697	4
90	698	4
90	699	5
90	700	5
91	701	5
91	702	5
92	703	4
92	704	5
92	705	5
92	706	5
92	707	5
92	708	5
92	709	5
92	710	5
92	711	5
95	712	4
96	713	4
96	714	5
97	715	4
97	716	5
97	717	4
97	718	4
97	719	4
98	720	4
98	721	4
99	722	4
99	723	5
99	724	5
99	725	5
99	726	4
100	727	4
100	728	4
100	729	5
100	730	5
100	731	4
100	732	5
100	733	5
101	734	4
101	735	4
101	736	5
101	737	4
102	738	5
102	739	5
102	740	5
103	741	5
103	742	4
103	743	5
103	744	4
103	745	5
103	746	5
103	747	5
103	748	5
103	749	5
103	750	5
103	751	4
103	752	5
103	753	4
104	754	4
104	755	5
104	756	4
104	757	5
105	758	4
105	759	4
105	760	5
105	761	5
105	762	5
106	763	4
106	764	4
106	765	5
106	766	4
106	767	5
106	768	4
106	769	4
106	770	4
107	771	4
107	772	5
107	773	4
107	774	4
107	775	5
107	776	4
108	777	5
109	778	5
109	779	5
109	780	4
109	781	4
109	782	5
109	783	4
109	784	5
109	785	4
109	786	4
109	787	5
109	788	5
110	789	4
110	790	4
110	791	5
110	792	5
110	793	4
110	794	4
110	795	5
110	796	4
110	797	4
111	798	4
111	799	4
112	800	4
112	801	4
112	802	5
113	803	4
113	804	4
113	805	5
113	806	5
113	807	5
114	808	4
114	809	4
116	810	5
116	811	4
116	812	4
116	813	4
116	814	4
116	815	4
116	816	4
116	817	4
116	818	5
116	819	5
116	820	4
117	821	4
117	822	4
117	823	4
117	824	4
117	825	4
117	826	5
117	827	5
119	828	4
119	829	4
120	830	5
120	831	5
120	832	5
121	833	5
121	834	4
121	835	5
121	836	4
122	837	4
122	838	4
122	839	4
122	840	4
123	841	5
123	842	4
125	843	4
125	844	4
125	845	4
125	846	5
125	847	4
125	848	4
125	849	4
125	850	4
125	851	5
125	852	4
125	853	4
125	854	4
125	855	5
125	856	5
129	857	4
129	858	4
129	859	4
129	860	4
129	861	5
130	862	4
131	863	5
131	864	4
628	865	5
1446	866	5
340	867	5
1396	868	4
745	869	5
132	870	5
132	871	5
132	872	4
132	873	5
132	874	5
133	875	5
133	876	5
133	877	5
133	878	4
134	879	5
134	880	5
134	881	4
135	882	5
135	883	4
135	884	5
135	885	5
135	886	4
135	887	4
135	888	4
135	889	5
135	890	4
135	891	4
136	892	4
136	893	5
136	894	4
136	895	5
136	896	4
137	897	5
137	898	4
137	899	5
138	900	5
140	901	5
140	902	4
141	903	5
141	904	5
141	905	5
141	906	5
141	907	5
141	908	4
141	909	5
141	910	4
141	911	4
141	912	5
141	913	5
141	914	4
142	915	5
143	916	4
143	917	5
144	918	5
145	919	5
145	920	5
145	921	5
145	922	5
145	923	5
146	924	5
146	925	5
146	926	4
146	927	4
146	928	5
146	929	5
146	930	4
147	931	5
148	932	4
148	933	5
148	934	4
148	935	4
148	936	5
148	937	4
148	938	5
148	939	5
148	940	5
148	941	4
148	942	5
148	943	4
148	944	4
148	945	5
149	946	4
150	947	4
150	948	4
150	949	5
151	950	4
151	951	5
151	952	5
151	953	5
151	954	4
151	955	4
152	956	4
152	957	5
340	958	5
573	959	4
420	960	4
412	961	5
316	962	4
737	963	5
412	964	5
737	965	5
1004	966	4
414	967	5
153	968	4
153	969	5
153	970	4
153	971	5
153	972	4
153	973	5
153	974	4
153	975	5
154	976	4
154	977	5
154	978	5
155	979	4
155	980	5
155	981	5
155	982	4
155	983	5
155	984	4
155	985	5
155	986	5
155	987	4
155	988	5
156	989	5
156	990	4
456	991	4
1079	992	4
1770	993	4
1079	994	4
672	995	5
167	996	5
157	997	4
157	998	5
157	999	5
157	1000	5
283	1001	5
590	1002	5
158	1003	5
158	1004	5
158	1005	5
158	1006	4
158	1007	5
158	1008	4
158	1009	4
158	1010	5
383	1011	4
159	1012	5
159	1013	4
161	1014	4
161	1015	5
162	1016	5
163	1017	4
163	1018	4
163	1019	4
165	1020	4
166	1021	5
167	1022	5
167	1023	5
167	1024	5
168	1025	5
168	1026	4
169	1027	4
169	1028	4
169	1029	5
169	1030	4
169	1031	4
169	1032	4
169	1033	4
169	1034	5
171	1035	5
171	1036	4
171	1037	4
171	1038	4
171	1039	5
171	1040	5
171	1041	4
171	1042	5
171	1043	5
171	1044	4
172	1045	5
172	1046	5
172	1047	5
173	1048	5
173	1049	4
173	1050	5
173	1051	4
174	1052	4
174	1053	5
174	1054	4
174	1055	5
174	1056	5
174	1057	5
174	1058	4
174	1059	5
174	1060	5
175	1061	4
176	1062	4
177	1063	5
178	1064	5
178	1065	4
178	1066	4
178	1067	5
178	1068	4
178	1069	5
178	1070	4
178	1071	4
179	1072	4
179	1073	4
179	1074	5
180	1075	5
180	1076	5
180	1077	4
181	1078	5
181	1079	4
181	1080	4
181	1081	4
181	1082	4
181	1083	4
181	1084	5
182	1085	4
182	1086	4
182	1087	5
183	1088	4
183	1089	4
183	1090	4
183	1091	5
184	1092	4
184	1093	4
203	1094	5
363	1095	4
185	1096	4
185	1097	5
185	1098	4
185	1099	5
191	1100	5
1555	1101	4
705	1102	4
280	1103	5
1383	1104	4
186	1105	4
186	1106	5
186	1107	4
186	1108	4
187	1109	4
187	1110	5
187	1111	5
187	1112	4
187	1113	5
187	1114	5
1	1115	1
188	1116	5
188	1117	4
188	1118	5
189	1119	4
189	1120	5
189	1121	4
189	1122	5
189	1123	4
190	1124	4
190	1125	4
190	1126	4
190	1127	5
190	1128	5
190	1129	5
190	1130	5
190	1131	5
190	1132	5
190	1133	5
190	1134	4
190	1135	4
191	1136	4
191	1137	4
192	1138	4
192	1139	4
192	1140	4
193	1141	5
193	1142	5
193	1143	4
193	1144	5
193	1145	4
194	1146	5
194	1147	5
194	1148	4
194	1149	4
194	1150	5
194	1151	5
194	1152	4
195	1153	4
195	1154	4
196	1155	4
196	1156	5
197	1157	5
198	1158	4
198	1159	5
198	1160	4
198	1161	5
198	1162	4
198	1163	4
198	1164	5
198	1165	4
198	1166	4
198	1167	5
201	1168	4
201	1169	5
201	1170	5
201	1171	5
201	1172	4
201	1173	5
202	1174	4
202	1175	5
202	1176	5
202	1177	5
202	1178	5
203	1179	5
205	1180	4
206	1181	5
206	1182	4
206	1183	5
292	1184	4
290	1185	5
290	1186	5
1609	1187	4
207	1188	5
209	1189	5
211	1190	5
212	1191	4
212	1192	4
212	1193	4
212	1194	4
213	1195	5
213	1196	4
213	1197	5
214	1198	5
214	1199	5
215	1200	4
215	1201	4
216	1202	4
216	1203	4
216	1204	4
216	1205	5
216	1206	4
217	1207	4
217	1208	5
218	1209	5
218	1210	4
218	1211	4
218	1212	5
219	1213	5
219	1214	4
219	1215	4
219	1216	4
219	1217	4
220	1218	4
220	1219	4
222	1220	5
222	1221	5
222	1222	4
222	1223	5
285	1224	5
224	1225	4
224	1226	5
224	1227	5
225	1228	4
225	1229	5
227	1230	5
227	1231	5
375	1232	5
1617	1233	5
284	1234	4
358	1235	4
409	1236	5
332	1237	4
228	1238	5
228	1239	4
228	1240	5
228	1241	5
228	1242	4
228	1243	5
229	1244	4
229	1245	4
230	1246	5
231	1247	4
231	1248	4
231	1249	4
231	1250	4
231	1251	5
232	1252	4
232	1253	5
232	1254	5
232	1255	4
232	1256	5
233	1257	5
233	1258	4
234	1259	4
234	1260	5
235	1261	5
235	1262	5
235	1263	4
236	1264	4
236	1265	5
237	1266	5
238	1267	4
238	1268	5
238	1269	4
238	1270	4
238	1271	5
238	1272	4
238	1273	5
239	1274	5
240	1275	4
240	1276	5
240	1277	4
240	1278	4
240	1279	5
240	1280	5
241	1281	4
241	1282	4
241	1283	5
242	1284	5
242	1285	5
242	1286	5
242	1287	5
242	1288	5
242	1289	5
242	1290	5
242	1291	5
242	1292	4
243	1293	4
243	1294	5
244	1295	5
244	1296	4
245	1297	5
246	1298	4
248	1299	5
248	1300	5
248	1301	5
248	1302	4
249	1303	5
250	1304	4
250	1305	4
871	1306	5
787	1307	4
617	1308	4
252	1309	5
252	1310	5
252	1311	5
252	1312	5
252	1313	4
253	1314	4
253	1315	4
253	1316	4
253	1317	5
254	1318	5
255	1319	5
255	1320	4
255	1321	5
256	1322	5
256	1323	4
258	1324	4
258	1325	4
258	1326	5
258	1327	4
258	1328	5
259	1329	4
259	1330	5
259	1331	4
259	1332	5
260	1333	4
260	1334	5
261	1335	4
261	1336	4
261	1337	4
261	1338	4
261	1339	5
262	1340	4
262	1341	5
262	1342	4
576	1343	5
298	1344	5
265	1345	4
265	1346	5
265	1347	4
265	1348	5
265	1349	5
265	1350	5
265	1351	4
267	1352	5
267	1353	5
267	1354	4
268	1355	5
268	1356	5
268	1357	5
268	1358	5
268	1359	4
268	1360	4
268	1361	5
269	1362	5
270	1363	5
270	1364	5
270	1365	5
270	1366	5
271	1367	5
271	1368	4
271	1369	5
271	1370	4
271	1371	4
271	1372	4
271	1373	4
271	1374	4
271	1375	4
273	1376	5
273	1377	5
273	1378	4
273	1379	5
273	1380	5
273	1381	5
273	1382	5
273	1383	4
274	1384	4
274	1385	4
274	1386	5
274	1387	4
274	1388	4
274	1389	5
274	1390	5
275	1391	5
275	1392	5
275	1393	4
275	1394	5
275	1395	4
275	1396	4
276	1397	4
276	1398	5
276	1399	5
276	1400	5
277	1401	4
277	1402	4
279	1403	5
281	1404	5
281	1405	5
281	1406	5
281	1407	5
283	1408	4
286	1409	4
286	1410	5
286	1411	5
286	1412	4
286	1413	4
286	1414	5
287	1415	5
287	1416	5
287	1417	5
287	1418	4
288	1419	5
288	1420	5
288	1421	5
289	1422	4
290	1423	4
290	1424	4
292	1425	4
292	1426	4
292	1427	5
292	1428	5
293	1429	4
293	1430	4
293	1431	4
293	1432	5
293	1433	4
293	1434	5
293	1435	4
294	1436	5
295	1437	5
295	1438	5
296	1439	4
296	1440	5
296	1441	4
296	1442	5
296	1443	5
296	1444	5
297	1445	4
297	1446	4
297	1447	5
298	1448	4
298	1449	5
298	1450	5
298	1451	4
298	1452	5
299	1453	5
299	1454	4
300	1455	5
300	1456	5
302	1457	4
303	1458	5
303	1459	5
303	1460	4
304	1461	4
306	1462	5
306	1463	5
307	1464	5
308	1465	5
308	1466	5
309	1467	5
310	1468	4
310	1469	4
311	1470	4
311	1471	5
312	1472	4
312	1473	5
312	1474	4
312	1475	4
313	1476	4
315	1477	5
315	1478	5
315	1479	5
316	1480	5
316	1481	4
316	1482	5
316	1483	5
316	1484	5
316	1485	4
316	1486	4
317	1487	4
317	1488	5
318	1489	5
318	1490	5
318	1491	4
319	1492	4
319	1493	5
319	1494	4
319	1495	4
320	1496	4
322	1497	4
322	1498	5
323	1499	4
323	1500	5
324	1501	4
324	1502	5
324	1503	5
326	1504	5
327	1505	4
329	1506	4
331	1507	5
332	1508	4
332	1509	5
332	1510	4
332	1511	4
333	1512	5
333	1513	5
333	1514	4
333	1515	5
333	1516	5
333	1517	4
334	1518	4
334	1519	5
334	1520	5
334	1521	4
335	1522	5
337	1523	4
337	1524	5
337	1525	4
339	1526	4
339	1527	5
340	1528	4
340	1529	4
340	1530	5
340	1531	4
340	1532	4
340	1533	4
340	1534	5
341	1535	5
341	1536	5
341	1537	4
342	1538	5
342	1539	4
342	1540	5
343	1541	5
343	1542	4
343	1543	5
343	1544	5
343	1545	4
343	1546	5
344	1547	4
344	1548	5
345	1549	4
345	1550	4
347	1551	4
350	1552	4
350	1553	4
351	1554	4
1450	1555	4
388	1556	5
353	1557	4
695	1558	5
354	1559	5
354	1560	4
354	1561	4
354	1562	5
354	1563	4
354	1564	5
354	1565	5
354	1566	5
354	1567	4
354	1568	4
354	1569	5
355	1570	5
357	1571	4
357	1572	5
357	1573	5
357	1574	4
357	1575	5
358	1576	4
358	1577	5
358	1578	5
358	1579	4
359	1580	5
359	1581	5
359	1582	4
359	1583	4
359	1584	5
1607	1585	5
377	1586	5
640	1587	4
361	1588	4
362	1589	4
362	1590	5
362	1591	4
363	1592	4
363	1593	4
363	1594	4
364	1595	4
364	1596	4
364	1597	5
366	1598	5
366	1599	4
366	1600	4
367	1601	4
370	1602	5
371	1603	4
373	1604	4
373	1605	4
373	1606	4
373	1607	5
373	1608	5
373	1609	5
374	1610	4
374	1611	5
375	1612	4
375	1613	5
375	1614	5
376	1615	4
376	1616	5
377	1617	4
377	1618	4
377	1619	5
377	1620	4
380	1621	4
380	1622	5
381	1623	4
381	1624	5
381	1625	5
381	1626	5
381	1627	5
381	1628	5
381	1629	5
381	1630	5
382	1631	5
382	1632	5
383	1633	5
386	1634	4
386	1635	4
386	1636	5
386	1637	4
386	1638	4
386	1639	4
386	1640	5
386	1641	5
386	1642	4
386	1643	5
386	1644	4
386	1645	5
386	1646	5
386	1647	5
388	1648	4
388	1649	5
388	1650	4
389	1651	4
389	1652	4
390	1653	5
390	1654	5
390	1655	5
390	1656	4
390	1657	5
390	1658	4
390	1659	4
390	1660	4
390	1661	4
450	1662	4
814	1663	4
507	1664	4
392	1665	4
392	1666	5
392	1667	4
392	1668	4
393	1669	4
393	1670	4
395	1671	5
395	1672	4
396	1673	5
396	1674	5
396	1675	5
397	1676	5
397	1677	5
398	1678	4
398	1679	5
398	1680	5
401	1681	4
401	1682	4
401	1683	5
401	1684	5
401	1685	4
401	1686	4
401	1687	4
402	1688	5
402	1689	4
403	1690	5
403	1691	4
404	1692	5
404	1693	4
405	1694	4
405	1695	4
405	1696	4
405	1697	5
406	1698	5
406	1699	4
406	1700	4
406	1701	5
407	1702	5
407	1703	4
407	1704	4
407	1705	5
407	1706	4
407	1707	5
407	1708	4
407	1709	4
407	1710	5
407	1711	4
408	1712	5
409	1713	4
410	1714	4
410	1715	5
410	1716	4
411	1717	5
411	1718	5
411	1719	5
411	1720	4
411	1721	5
412	1722	4
412	1723	5
412	1724	5
413	1725	4
413	1726	4
414	1727	4
414	1728	5
414	1729	5
713	1730	5
415	1731	4
416	1732	4
416	1733	4
416	1734	4
416	1735	5
417	1736	4
418	1737	4
419	1738	4
421	1739	5
421	1740	5
422	1741	5
422	1742	4
423	1743	4
423	1744	5
423	1745	4
423	1746	5
423	1747	5
425	1748	4
425	1749	5
427	1750	4
427	1751	5
427	1752	5
428	1753	5
429	1754	5
430	1755	4
430	1756	5
430	1757	4
430	1758	4
430	1759	4
432	1760	5
433	1761	5
433	1762	5
433	1763	5
433	1764	5
433	1765	4
433	1766	4
433	1767	4
433	1768	4
433	1769	4
433	1770	5
433	1771	5
433	1772	4
433	1773	5
433	1774	4
434	1775	5
435	1776	5
435	1777	4
435	1778	5
439	1779	5
439	1780	4
439	1781	4
439	1782	5
439	1783	4
439	1784	5
439	1785	4
439	1786	5
439	1787	4
439	1788	4
440	1789	5
440	1790	5
440	1791	5
441	1792	5
441	1793	4
446	1794	5
446	1795	4
446	1796	5
448	1797	5
448	1798	5
964	1799	4
805	1800	4
450	1801	5
450	1802	4
450	1803	5
450	1804	5
450	1805	5
452	1806	5
453	1807	5
454	1808	5
455	1809	5
456	1810	5
456	1811	5
457	1812	4
457	1813	4
457	1814	5
457	1815	4
457	1816	5
457	1817	4
458	1818	4
459	1819	5
459	1820	5
460	1821	4
465	1822	4
465	1823	4
467	1824	5
468	1825	5
1115	1826	4
470	1827	5
470	1828	5
470	1829	4
471	1830	5
471	1831	4
471	1832	4
471	1833	4
471	1834	5
471	1835	5
471	1836	4
471	1837	4
471	1838	5
472	1839	5
472	1840	4
472	1841	4
472	1842	4
472	1843	5
472	1844	4
472	1845	4
472	1846	5
472	1847	4
472	1848	4
473	1849	5
477	1850	5
477	1851	5
477	1852	5
477	1853	5
477	1854	5
477	1855	5
478	1856	5
478	1857	5
478	1858	5
479	1859	4
479	1860	4
479	1861	5
480	1862	5
480	1863	4
481	1864	5
481	1865	5
484	1866	4
484	1867	5
485	1868	5
485	1869	5
485	1870	5
969	1871	4
1179	1872	4
1688	1873	4
486	1874	5
486	1875	4
486	1876	5
488	1877	5
490	1878	4
490	1879	5
491	1880	5
491	1881	5
491	1882	5
491	1883	5
494	1884	5
494	1885	5
494	1886	5
496	1887	4
498	1888	5
499	1889	5
499	1890	5
500	1891	4
500	1892	5
500	1893	5
501	1894	4
502	1895	4
503	1896	4
504	1897	4
504	1898	5
505	1899	4
506	1900	5
506	1901	5
506	1902	5
506	1903	4
508	1904	4
508	1905	5
508	1906	5
508	1907	4
509	1908	5
509	1909	4
510	1910	4
511	1911	5
512	1912	5
512	1913	4
512	1914	5
512	1915	4
513	1916	5
514	1917	4
514	1918	4
514	1919	5
514	1920	4
514	1921	4
515	1922	4
515	1923	5
516	1924	4
516	1925	5
518	1926	4
518	1927	5
518	1928	5
519	1929	5
520	1930	5
520	1931	4
520	1932	5
520	1933	4
520	1934	5
520	1935	5
520	1936	4
520	1937	4
520	1938	5
520	1939	5
521	1940	5
521	1941	5
522	1942	4
522	1943	4
522	1944	5
522	1945	5
522	1946	4
522	1947	4
522	1948	4
523	1949	4
523	1950	5
524	1951	5
526	1952	4
528	1953	4
528	1954	5
528	1955	4
528	1956	4
528	1957	4
528	1958	5
530	1959	4
531	1960	5
531	1961	5
531	1962	4
531	1963	4
531	1964	4
533	1965	4
534	1966	4
534	1967	4
534	1968	5
534	1969	5
534	1970	4
534	1971	4
534	1972	5
535	1973	5
536	1974	5
537	1975	5
537	1976	4
537	1977	5
537	1978	4
537	1979	4
537	1980	5
538	1981	4
538	1982	5
538	1983	4
538	1984	4
538	1985	5
538	1986	4
539	1987	5
541	1988	5
542	1989	4
544	1990	5
544	1991	4
544	1992	4
544	1993	4
545	1994	4
545	1995	4
547	1996	5
547	1997	5
548	1998	4
548	1999	4
549	2000	5
549	2001	5
550	2002	5
808	2003	4
814	2004	5
1843	2005	4
554	2006	5
554	2007	4
554	2008	5
554	2009	4
554	2010	5
554	2011	5
555	2012	5
555	2013	4
555	2014	5
555	2015	4
555	2016	5
555	2017	5
555	2018	4
555	2019	5
556	2020	5
556	2021	5
556	2022	5
556	2023	4
557	2024	5
557	2025	4
558	2026	5
558	2027	5
558	2028	4
558	2029	4
559	2030	4
559	2031	5
560	2032	4
560	2033	5
561	2034	5
561	2035	4
561	2036	5
561	2037	4
561	2038	5
561	2039	4
561	2040	5
561	2041	5
561	2042	5
561	2043	5
561	2044	5
563	2045	4
563	2046	5
563	2047	5
565	2048	5
566	2049	5
567	2050	5
567	2051	4
568	2052	4
568	2053	5
568	2054	5
569	2055	4
569	2056	4
569	2057	5
571	2058	5
572	2059	4
573	2060	5
574	2061	5
575	2062	5
576	2063	5
576	2064	4
576	2065	5
576	2066	4
576	2067	4
578	2068	4
579	2069	4
592	2070	4
607	2071	5
582	2072	5
582	2073	4
582	2074	4
583	2075	5
583	2076	5
583	2077	4
584	2078	4
584	2079	4
584	2080	5
584	2081	5
585	2082	5
585	2083	4
585	2084	4
585	2085	5
586	2086	5
586	2087	5
588	2088	4
588	2089	5
588	2090	4
590	2091	4
590	2092	4
590	2093	4
591	2094	4
591	2095	5
591	2096	5
591	2097	5
591	2098	4
591	2099	4
592	2100	4
593	2101	4
593	2102	4
593	2103	5
594	2104	4
594	2105	5
594	2106	5
594	2107	5
594	2108	4
594	2109	5
594	2110	5
594	2111	5
594	2112	4
596	2113	4
597	2114	4
598	2115	5
598	2116	5
599	2117	5
600	2118	4
600	2119	4
600	2120	5
600	2121	4
600	2122	4
1587	2123	5
601	2124	5
601	2125	5
601	2126	5
601	2127	5
601	2128	5
601	2129	4
602	2130	5
602	2131	4
602	2132	4
603	2133	4
605	2134	4
605	2135	4
607	2136	5
607	2137	5
607	2138	5
607	2139	4
